h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
2.545349e-01	1.405992e-01	5.192613e-01	5.695491e-02	1.014402e-03	2	
4.238747e-01	2.118290e-01	8.945420e-01	7.344249e-01	9.208333e-04	1	
8.100915e-01	2.021417e-01	9.357456e-01	1.854878e-02	1.344335e-03	1	
1.283164e-01	2.295912e-02	7.259002e-01	2.787398e-01	1.331779e-03	2	
1.747658e-01	8.527376e-02	6.322667e-01	2.872041e-01	1.368113e-03	3	
1.264278e-02	2.103442e-02	2.778827e-01	2.898083e-01	9.417830e-04	3	
2.087082e-01	8.087770e-02	4.991974e-01	7.249059e-02	1.131023e-03	1	
4.829870e-01	9.754482e-02	8.693801e-01	1.557543e-01	9.085155e-04	2	
2.784808e-01	2.539590e-01	4.314202e-01	4.130679e-01	1.002427e-03	2	
5.394524e-01	4.498089e-01	8.396563e-02	2.393698e-02	8.611948e-04	1	
2.792837e-01	9.484670e-02	6.364614e-01	1.395477e-01	1.516573e-03	5	
9.084183e-01	5.829112e-01	8.494723e-01	6.298883e-02	2.341164e-03	2	
7.315455e-02	3.854350e-02	3.963810e-01	1.163944e-01	3.223816e-03	5	
1.313614e-01	1.397177e-02	9.865689e-01	8.690983e-01	3.751538e-03	6	
5.604276e-01	2.608184e-01	7.269940e-01	2.243540e-01	8.468737e-03	8	
1.621271e-01	1.825661e-02	9.495826e-01	6.415004e-01	1.542608e-02	12	
2.941196e-01	1.251591e-01	4.980598e-01	1.080835e-01	1.557761e-02	17	
2.228943e-02	9.128181e-03	7.311456e-01	1.300982e-01	9.637785e-03	11	
1.432535e-01	1.107526e-01	6.344917e-01	1.024435e-01	1.521956e-02	22	
7.534197e-01	5.058878e-01	2.621435e-01	6.421196e-02	1.259260e-02	16	
4.254907e-01	2.884689e-01	3.839578e-01	4.826544e-02	6.348099e-03	15	
4.221330e-01	8.923932e-02	9.659734e-01	7.387801e-01	6.253089e-03	6	
2.531912e-01	3.918377e-02	9.678477e-01	7.997941e-01	4.658364e-03	11	
6.733152e-02	3.938333e-02	1.409503e-01	4.162302e-03	7.247645e-03	6	
3.455777e-01	2.484795e-01	7.644190e-01	4.803910e-01	1.044611e-02	8	
1.257951e-01	1.352810e-01	4.265685e-01	6.252394e-02	8.309039e-03	11	
2.247965e-01	6.011275e-02	9.586919e-01	7.584525e-01	8.669415e-03	9	
1.921302e-01	1.631724e-01	1.539700e-01	1.780206e-02	9.782631e-03	17	
4.142656e-02	1.064912e-02	7.853503e-01	5.901352e-02	7.602245e-03	5	
2.222756e-01	9.553553e-02	5.109425e-01	7.792968e-02	5.466313e-03	7	
1.079070e-01	1.704906e-02	9.142565e-01	6.486661e-01	4.728279e-03	4	
6.870107e-01	6.146925e-01	2.933039e-01	1.946313e-02	6.035318e-03	5	
3.482519e-01	2.737609e-01	3.514866e-01	9.660319e-04	2.392838e-03	1	
4.354970e-01	2.247899e-01	5.407953e-01	4.313496e-03	1.446509e-03	1	
3.763221e-01	1.239967e-01	8.695640e-01	3.557727e-01	8.180049e-04	1	
4.834641e-01	1.920051e-01	7.634887e-01	4.553548e-03	1.058351e-03	1	
1.668925e-01	1.364213e-01	7.047650e-01	6.705895e-01	7.980628e-04	2	
5.984510e-02	4.194960e-02	1.906367e-01	7.068622e-03	1.154008e-03	1	
1.417600e-01	2.852848e-02	7.221864e-01	8.098257e-02	9.638643e-04	1	
9.597007e-02	1.844313e-02	8.714551e-01	1.908205e-01	8.669128e-04	1	
3.934680e-01	4.953870e-02	9.556611e-01	4.786083e-01	8.906837e-04	1	
9.669344e-02	8.768651e-02	4.794555e-01	1.074673e-01	1.067212e-03	1	
9.511936e-01	9.077616e-01	2.743643e-01	0.000000e+00	8.031705e-04	0	
3.304114e-01	1.217398e-01	9.216576e-01	7.083822e-01	8.654680e-04	1	
4.527499e-01	4.745908e-01	1.105847e-01	1.790083e-02	9.355653e-04	2	
2.939111e-01	2.062587e-02	9.667583e-01	5.596963e-01	2.207376e-03	4	
3.453440e-01	1.002588e-01	8.140999e-01	2.261625e-01	1.968611e-03	2	
3.259651e-01	2.392729e-01	8.019165e-02	6.023641e-03	2.865063e-03	3	
5.036283e-01	1.458723e-01	9.653506e-01	8.631268e-01	3.040262e-03	5	
9.821710e-02	1.193578e-01	1.164162e-01	3.318960e-03	3.839287e-03	6	
6.525603e-01	3.102821e-01	7.516430e-01	1.934402e-03	3.534475e-03	1	
5.964329e-02	1.689541e-02	7.832042e-01	1.964287e-01	2.903673e-03	5	
8.105306e-01	6.857943e-01	1.447610e-01	8.828527e-03	5.707098e-03	3	
1.027134e-01	5.694374e-02	4.294068e-01	2.605389e-01	3.286643e-03	4	
1.540753e-01	1.799057e-01	2.749833e-02	1.610654e-04	1.403568e-03	1	
1.250012e-02	6.690835e-03	4.489909e-01	1.922115e-02	2.788772e-03	5	
2.510255e-01	6.375074e-02	7.074593e-01	2.560122e-01	3.471038e-03	2	
1.402178e-01	1.061644e-01	6.302970e-01	1.031906e-01	5.975440e-03	8	
4.424912e-02	8.730632e-03	7.997023e-01	5.801176e-02	5.433512e-03	6	
4.156314e-02	1.632640e-02	5.826121e-01	1.838133e-01	8.434225e-03	9	
3.501667e-01	1.451734e-01	6.389813e-01	9.332476e-02	1.051309e-02	8	
3.543794e-01	1.537496e-01	6.152263e-01	8.301148e-02	1.405235e-02	14	
3.212109e-01	1.696137e-01	2.768041e-01	7.493333e-02	2.212835e-02	34	
4.374395e-02	4.370660e-03	9.794469e-01	8.064628e-01	2.489164e-02	25	
4.830807e-01	3.088614e-01	5.984890e-01	2.178278e-01	2.421280e-02	39	
2.203754e-01	1.137375e-01	4.827288e-01	2.477268e-01	2.942504e-02	34	
2.646886e-01	1.581216e-01	4.713294e-01	1.232351e-01	3.546908e-02	44	
3.622275e-01	1.558398e-01	6.521855e-01	2.558150e-01	2.396052e-02	33	
3.564868e-02	2.080647e-02	6.702325e-01	2.554546e-01	8.861472e-03	16	
7.483651e-01	2.403291e-01	9.112013e-01	1.625719e-01	1.076760e-02	9	
2.997872e-01	2.471027e-01	2.390873e-01	1.146296e-01	1.050454e-02	11	
1.441314e-01	1.441632e-01	2.946968e-01	6.550046e-02	1.989172e-02	23	
5.026435e-01	3.033106e-01	4.276473e-01	1.398156e-01	2.439628e-02	28	
2.051946e-01	1.244898e-01	2.494239e-01	3.477404e-02	1.764095e-02	22	
6.938312e-03	6.428058e-03	3.019515e-01	1.548459e-01	1.387332e-02	23	
3.292289e-01	9.774914e-02	8.590745e-01	3.978314e-01	1.548414e-02	20	
1.150205e-01	4.180964e-02	9.156903e-01	7.505041e-01	2.067381e-02	38	
3.600519e-01	1.344312e-01	7.956055e-01	3.681667e-01	1.757020e-02	25	
2.046499e-02	2.452679e-02	2.681295e-01	1.235638e-02	3.032189e-02	27	
1.495992e-01	1.264903e-01	4.647208e-02	2.128893e-03	2.157426e-02	34	
4.897808e-01	3.776325e-01	4.112124e-01	1.479421e-01	2.132475e-02	32	
1.191138e-01	7.613343e-02	3.702354e-01	9.189725e-02	2.633658e-02	35	
3.004311e-01	1.249310e-01	4.941473e-01	1.611425e-01	2.246575e-02	29	
6.132623e-02	8.395634e-03	9.889443e-01	9.468811e-01	1.992733e-02	28	
1.340374e-01	1.083292e-01	5.709886e-01	2.585966e-01	1.394072e-02	19	
2.359105e-01	1.348207e-01	5.282465e-01	3.536732e-02	6.737386e-03	5	
3.004612e-01	1.872043e-01	4.727502e-01	8.623551e-02	8.820252e-03	8	
2.989123e-01	1.804648e-01	6.138029e-01	3.401067e-01	4.257484e-03	4	
1.846410e-02	8.938346e-03	5.207708e-01	7.137727e-03	3.594986e-03	2	
8.686074e-01	7.940740e-01	1.414067e-01	1.028209e-02	2.503417e-03	2	
7.439726e-01	1.488024e-01	9.767138e-01	7.349063e-01	4.108353e-03	6	
7.652626e-01	3.440660e-01	9.210733e-01	6.381773e-01	2.726218e-03	4	
3.988552e-01	3.009708e-01	4.363261e-01	4.007492e-02	1.406038e-03	2	
4.006433e-01	7.577164e-02	9.015121e-01	0.000000e+00	1.519928e-03	0	
2.319136e-02	1.722748e-02	3.781740e-01	3.607764e-03	1.279917e-03	1	
1.033844e-02	4.217752e-03	9.105037e-01	7.825721e-01	3.117030e-03	4	
2.818080e-01	2.224270e-01	1.389758e-01	1.353840e-01	2.861747e-03	9	
5.169227e-01	4.770003e-01	1.235948e-01	9.116462e-02	2.971709e-03	6	
6.251156e-01	5.793195e-01	1.906684e-01	1.739325e-02	4.100460e-03	7	
6.278880e-02	3.412079e-02	5.523684e-01	2.049093e-01	2.339923e-03	4	
1.491691e-01	2.645119e-02	8.489061e-01	2.474221e-01	4.439249e-03	3	
2.227437e-01	1.088859e-01	5.154356e-01	7.536619e-02	4.498420e-03	7	
1.385154e-01	9.683960e-02	3.021504e-01	4.767934e-02	4.888756e-03	8	
2.766473e-02	2.591243e-02	1.137654e-01	6.615411e-04	5.180705e-03	3	
2.972603e-01	1.939429e-01	8.272844e-02	1.654746e-02	3.232710e-03	6	
6.499854e-02	8.147663e-03	9.008099e-01	0.000000e+00	2.103912e-03	0	
6.690311e-01	5.674003e-01	2.021224e-01	1.072670e-01	2.440836e-03	4	
4.719091e-01	2.154532e-01	6.560252e-01	4.998821e-03	3.701720e-03	2	
6.481877e-02	7.608175e-02	3.941845e-02	5.685345e-03	3.196454e-03	1	
1.702356e-01	9.898614e-02	2.382827e-01	5.011548e-02	3.346285e-03	4	
1.480606e-01	1.010579e-01	5.069859e-01	1.171443e-02	3.066717e-03	3	
5.804268e-01	3.262224e-01	8.182378e-01	6.642053e-01	3.770771e-03	6	
3.198959e-01	1.769633e-01	1.168282e-01	5.668020e-03	7.158816e-03	6	
2.699610e-01	1.994086e-01	4.589393e-01	2.749118e-01	5.886388e-03	9	
5.269775e-01	6.750688e-02	9.864079e-01	7.993775e-01	6.676306e-03	5	
2.890203e-01	1.675454e-01	6.593593e-01	2.157828e-01	6.961027e-03	10	
3.098952e-01	6.176081e-02	8.168915e-01	1.429579e-01	7.778521e-03	4	
2.659875e-01	1.188317e-01	6.548918e-01	2.628340e-01	1.074809e-02	14	
3.360620e-01	1.080264e-01	7.059087e-01	2.592078e-01	1.092689e-02	11	
1.673806e-01	6.811518e-02	5.706775e-01	2.749788e-01	5.765876e-03	12	
3.450122e-01	7.405025e-02	9.227325e-01	6.133529e-01	1.621213e-02	24	
7.499530e-01	5.550687e-01	6.476623e-01	3.045288e-01	1.900689e-02	25	
1.846272e-01	8.048368e-02	3.927167e-01	1.057673e-01	1.661287e-02	17	
1.700578e-01	1.478226e-01	3.370566e-01	1.051275e-01	8.203582e-03	14	
3.518361e-01	2.946426e-01	7.636102e-01	5.008593e-01	4.303456e-03	5	
2.949675e-01	2.507850e-01	3.595088e-01	1.398919e-01	4.185263e-03	3	
1.144055e-01	5.324007e-02	5.030618e-01	2.686872e-01	6.269450e-03	9	
1.256436e-01	1.183969e-01	4.206912e-01	1.738209e-01	7.433441e-03	14	
3.207614e-01	1.996948e-01	3.293903e-01	1.279385e-01	2.253687e-02	23	
3.624365e-01	1.062027e-01	8.805120e-01	3.723987e-01	2.602240e-02	27	
5.332420e-01	2.157560e-01	7.912929e-01	2.933039e-01	2.342251e-02	27	
5.988670e-01	3.383722e-01	8.552547e-01	3.972496e-01	3.607599e-02	34	
2.118797e-01	1.283064e-01	4.504912e-01	1.081040e-01	3.336141e-02	25	
1.745329e-01	5.995101e-02	7.256895e-01	4.337535e-01	1.999076e-02	32	
3.836948e-01	1.991738e-01	8.043828e-01	5.894067e-01	1.933267e-02	29	
1.413272e-01	7.726703e-02	3.014117e-01	2.688110e-02	1.774060e-02	14	
1.593307e-01	7.532227e-02	7.869906e-01	4.555717e-01	1.997145e-02	27	
2.483741e-01	1.606915e-01	1.406079e-01	6.770099e-02	1.734767e-02	19	
3.829032e-01	8.094428e-02	9.252610e-01	6.555308e-01	2.851875e-02	33	
2.699323e-02	1.867634e-02	4.123903e-01	1.373243e-01	3.168516e-02	43	
7.803710e-02	2.164312e-02	8.818822e-01	4.520339e-01	2.679933e-02	39	
1.930593e-01	9.738643e-02	2.827228e-01	1.140639e-01	2.833206e-02	37	
7.324509e-01	5.636903e-01	6.660618e-01	2.488337e-01	4.011068e-02	44	
6.645988e-01	4.349114e-01	6.409660e-01	2.544502e-01	3.671272e-02	44	
5.663109e-01	4.839493e-01	3.270569e-01	6.322138e-02	3.952534e-02	53	
6.542543e-01	2.989490e-01	9.038407e-01	6.493960e-01	4.401852e-02	57	
4.299836e-02	1.309231e-02	7.333813e-01	2.828442e-01	4.080985e-02	49	
5.044038e-01	3.774116e-01	3.929408e-01	5.938213e-02	2.849543e-02	45	
1.773304e-01	5.733827e-02	7.363128e-01	4.162147e-01	4.133079e-02	56	
1.220226e-01	9.104295e-02	7.184659e-01	1.060141e-01	6.814655e-02	76	
2.038368e-01	5.299900e-02	8.247223e-01	2.798025e-01	6.573125e-02	75	
1.470498e-01	6.058776e-02	6.613440e-01	1.577818e-01	4.502780e-02	51	
1.533853e-01	4.319018e-02	7.921905e-01	2.842375e-01	4.295603e-02	58	
2.143735e-01	9.414933e-02	7.121295e-01	1.465364e-01	5.007724e-02	57	
4.718322e-02	7.386405e-03	9.052663e-01	5.684717e-01	4.191491e-02	60	
3.871377e-01	3.166870e-01	4.636103e-02	1.251053e-02	5.495398e-02	62	
1.007117e-02	9.067527e-03	1.645859e-01	3.134197e-02	5.576193e-02	66	
6.201622e-03	4.657354e-03	5.156476e-01	9.118254e-02	5.723302e-02	66	
2.769270e-01	6.049914e-02	9.542387e-01	8.377021e-01	6.069279e-02	66	
3.045264e-01	1.284235e-01	5.333230e-02	1.019346e-01	5.715695e-02	81	
1.174331e-01	1.145921e-01	2.779512e-02	2.712721e-03	4.456151e-02	70	
6.326006e-02	4.318291e-02	3.018688e-01	7.223502e-02	6.887356e-02	88	
7.674800e-01	5.962353e-01	5.748113e-01	2.776889e-01	7.608304e-02	96	
1.552408e-01	5.268706e-02	8.011559e-01	4.150785e-01	7.508360e-02	101	
2.858639e-02	2.185715e-02	2.135566e-01	1.013638e-01	8.338896e-02	116	
6.105127e-02	2.629761e-02	3.946264e-01	9.917401e-02	8.116008e-02	113	
2.484367e-01	1.158066e-01	5.108400e-01	2.773321e-01	7.225637e-02	88	
9.509888e-01	9.343443e-01	4.966561e-01	4.466848e-01	4.593720e-02	67	
1.889790e-01	6.318418e-02	8.378855e-01	3.580442e-01	4.769923e-02	54	
5.624054e-02	4.826704e-02	2.053349e-01	4.046871e-02	5.015397e-02	78	
6.696257e-02	5.102888e-02	1.708550e-01	2.423257e-02	4.808273e-02	57	
2.206726e-01	1.167009e-01	1.893533e-01	8.063957e-02	3.887024e-02	45	
2.554611e-01	2.035376e-01	3.048546e-01	5.207433e-02	3.151795e-02	46	
1.642807e-01	8.513855e-02	3.557397e-01	1.398871e-01	2.358808e-02	31	
3.119361e-01	1.316822e-01	7.115430e-01	2.095696e-01	3.794258e-02	31	
3.231997e-01	1.890135e-01	7.105526e-01	2.008561e-01	3.175312e-02	39	
3.412731e-01	1.531901e-01	5.073130e-01	1.055733e-01	3.261446e-02	36	
4.906611e-01	2.242221e-01	8.449872e-01	5.471204e-01	3.195515e-02	39	
2.350242e-01	1.307732e-01	5.194769e-01	1.538206e-01	3.918239e-02	48	
4.145760e-01	2.562480e-01	2.631015e-01	8.971171e-02	4.857796e-02	72	
3.163379e-01	1.358335e-01	8.006192e-01	2.980114e-01	5.115509e-02	62	
3.565207e-01	2.539066e-01	6.098333e-01	3.624958e-01	4.913454e-02	63	
4.471706e-01	2.884831e-01	3.565923e-01	4.687464e-02	4.283088e-02	48	
1.681613e-01	5.257964e-02	8.433825e-01	4.267688e-01	4.730347e-02	54	
9.436669e-01	8.324162e-01	6.338988e-01	2.947129e-01	3.249239e-02	43	
2.555541e-01	2.511641e-02	9.919450e-01	9.105994e-01	3.882657e-02	54	
5.229102e-02	1.454948e-02	8.482476e-01	4.349069e-01	5.500457e-02	81	
2.989970e-01	1.096398e-01	7.500717e-01	2.851218e-01	6.479195e-02	73	
1.851995e-01	1.265034e-01	2.943219e-01	4.822640e-02	4.703195e-02	66	
7.081140e-01	6.434254e-01	3.557827e-01	2.949371e-01	4.674778e-02	71	
2.367606e-01	1.492577e-01	3.543237e-01	1.040214e-01	4.692384e-02	64	
3.116138e-02	1.406995e-02	6.320964e-01	3.902641e-01	5.389028e-02	79	
1.779567e-01	1.300437e-01	1.578248e-01	3.642190e-02	5.612756e-02	71	
2.846385e-01	7.777050e-02	9.431301e-01	6.769418e-01	5.873823e-02	73	
2.651888e-01	1.149331e-01	7.460347e-01	2.815225e-01	5.893271e-02	72	
2.393638e-02	1.399680e-02	4.072600e-01	8.190581e-02	6.712192e-02	79	
4.914587e-01	1.876490e-01	8.444256e-01	4.524471e-01	7.045242e-02	94	
6.640816e-01	4.516283e-01	3.398947e-01	9.335425e-02	6.255533e-02	90	
3.043637e-02	3.778541e-03	9.897818e-01	9.426082e-01	7.320598e-02	87	
2.141892e-01	4.668433e-02	9.250981e-01	2.582489e-01	6.929526e-02	74	
8.268354e-02	5.030842e-02	4.892793e-02	1.038980e-02	4.546863e-02	61	
4.902833e-01	3.172283e-01	5.867030e-01	2.055812e-01	4.556995e-02	52	
2.503977e-01	1.347837e-01	3.911830e-01	8.338745e-02	2.796499e-02	48	
2.231673e-01	1.152546e-01	7.138975e-01	4.165279e-01	4.108966e-02	51	
3.619931e-01	1.636347e-01	5.698790e-01	1.370300e-01	3.699930e-02	45	
1.755016e-01	1.013483e-01	3.064982e-01	8.849313e-02	5.344016e-02	62	
3.621242e-01	2.513623e-01	2.955590e-01	2.603739e-02	3.804202e-02	46	
9.971199e-01	9.886349e-01	8.724227e-01	6.463013e-01	3.816886e-02	54	
9.444638e-01	7.380065e-01	9.074528e-01	6.845220e-01	3.838042e-02	49	
9.940696e-01	9.709464e-01	8.009641e-01	4.521886e-01	3.832370e-02	45	
3.744479e-01	1.462025e-01	8.329421e-01	3.517547e-01	3.014873e-02	44	
2.714395e-01	7.542489e-02	9.316865e-01	7.068861e-01	3.360184e-02	46	
1.288746e-01	1.716530e-01	5.706354e-03	9.393809e-04	3.157315e-02	49	
1.776959e-01	1.383579e-01	2.463029e-01	3.345000e-02	1.796572e-02	17	
6.369942e-01	1.874722e-01	9.146363e-01	3.497176e-01	1.587915e-02	22	
1.288677e-01	3.518908e-02	6.751273e-01	1.222720e-01	1.338957e-02	19	
2.422411e-01	1.212931e-01	7.052927e-01	1.651708e-01	1.353775e-02	18	
1.690224e-01	1.074039e-01	1.012368e-01	2.069449e-02	8.546470e-03	8	
3.057722e-01	5.563810e-02	9.500716e-01	3.161843e-01	1.066957e-02	8	
3.700041e-02	2.632351e-02	3.137975e-01	2.152300e-02	1.578400e-02	17	
3.314275e-01	1.744093e-01	5.570164e-01	1.314573e-01	2.175946e-02	19	
9.410744e-02	5.503387e-02	7.242733e-01	5.464320e-01	1.543584e-02	21	
2.743668e-01	1.329159e-01	9.070345e-01	8.340094e-01	2.447188e-02	35	
3.725793e-02	1.649065e-02	7.116352e-01	4.467407e-02	2.135156e-02	24	
3.222804e-01	2.248441e-01	3.733114e-01	7.743462e-02	1.878949e-02	31	
4.596690e-01	1.136346e-01	9.821098e-01	8.985841e-01	2.440184e-02	31	
1.914022e-01	1.444914e-01	6.610761e-02	4.817137e-03	1.148598e-02	13	
4.143938e-02	2.357804e-02	6.767094e-01	4.554634e-01	1.128375e-02	15	
3.940885e-01	1.051616e-01	9.617360e-01	7.554930e-01	1.329417e-02	21	
1.153068e-01	3.661669e-02	6.866703e-01	2.119372e-01	1.184158e-02	11	
1.953118e-01	1.792882e-01	6.842591e-02	7.188746e-03	1.760454e-02	24	
4.632485e-01	3.539746e-01	2.610034e-01	3.373648e-02	1.755550e-02	15	
4.990909e-02	3.229270e-02	9.015623e-01	6.265687e-01	1.575203e-02	20	
1.873422e-02	9.290853e-03	4.751594e-01	1.066750e-01	1.599987e-02	21	
4.430588e-01	2.728501e-01	5.684466e-01	4.509580e-01	1.722649e-02	20	
8.437141e-02	2.991065e-02	4.020041e-01	4.866561e-02	1.850238e-02	17	
1.854993e-01	1.412570e-01	1.772156e-01	1.185537e-02	1.498595e-02	15	
5.237093e-01	9.743268e-02	9.765666e-01	6.986374e-01	1.342565e-02	13	
6.485699e-02	4.873645e-02	2.578538e-01	2.332441e-01	1.065560e-02	18	
5.677453e-01	3.169667e-01	6.706862e-01	1.336561e-01	1.963437e-02	20	
8.328848e-01	6.591946e-01	2.268949e-01	1.155330e-01	2.272396e-02	25	
2.527984e-03	1.790830e-03	2.702652e-01	1.063979e-01	1.623124e-02	18	
2.508233e-03	1.014914e-03	7.168498e-01	2.618109e-01	6.902316e-03	10	
4.204909e-02	4.396405e-02	5.206476e-01	2.529632e-01	6.070929e-03	8	
3.035933e-01	1.364123e-01	4.978135e-01	1.419527e-01	5.030647e-03	4	
7.511922e-02	7.047387e-02	1.708423e-01	1.527277e-02	6.469118e-03	7	
4.467742e-01	1.066804e-01	8.488713e-01	1.674606e-01	6.098249e-03	5	
8.736829e-01	5.022855e-01	8.781489e-01	3.189464e-01	6.408788e-03	6	
8.563804e-01	5.407282e-01	9.330054e-01	7.403267e-01	7.228112e-03	6	
9.933063e-01	9.817058e-01	7.904215e-01	4.178391e-01	7.268975e-03	5	
9.714200e-01	9.167825e-01	8.633671e-01	5.691781e-01	7.205422e-03	3	
8.810112e-01	4.339685e-01	8.974883e-01	3.901370e-01	7.033441e-03	9	
9.046540e-01	7.754874e-01	8.950855e-01	7.993833e-01	7.403625e-03	8	
8.685889e-01	4.896720e-01	9.576562e-01	7.576160e-01	7.425545e-03	9	
8.907077e-01	6.411345e-01	9.680983e-01	8.975202e-01	7.423305e-03	9	
8.346043e-01	4.892726e-01	9.901858e-01	9.534908e-01	7.364298e-03	7	
9.546680e-01	8.413515e-01	9.652513e-01	8.324465e-01	7.066309e-03	6	
9.835115e-01	9.060788e-01	9.207224e-01	5.715331e-01	7.264366e-03	8	
9.831588e-01	9.030418e-01	9.209686e-01	8.007687e-01	7.034849e-03	8	
9.504914e-01	7.725337e-01	9.697818e-01	9.014390e-01	7.270290e-03	9	
9.504914e-01	7.725337e-01	9.697818e-01	9.014390e-01	7.270290e-03	9	
9.504914e-01	7.725337e-01	9.697818e-01	9.014390e-01	7.270290e-03	9	
9.504914e-01	7.725337e-01	9.697818e-01	9.014390e-01	7.270290e-03	9	
9.504914e-01	7.725337e-01	9.697818e-01	9.014390e-01	7.270290e-03	9	
9.882503e-01	9.060234e-01	9.656111e-01	7.646901e-01	7.469857e-03	8	
9.882503e-01	9.060234e-01	9.656111e-01	7.646901e-01	7.469857e-03	8	
9.882503e-01	9.060234e-01	9.656111e-01	7.646901e-01	7.469857e-03	8	
9.944264e-01	9.781549e-01	8.240830e-01	5.536259e-01	7.189679e-03	7	
9.768844e-01	8.998475e-01	9.029274e-01	6.778645e-01	8.223216e-03	8	
9.694277e-01	6.640993e-01	9.810238e-01	7.447307e-01	7.525107e-03	8	
9.897500e-01	9.430448e-01	9.527167e-01	7.665233e-01	7.712631e-03	10	
9.897500e-01	9.430448e-01	9.527167e-01	7.665233e-01	7.712631e-03	10	
9.949800e-01	9.744314e-01	9.516665e-01	7.459597e-01	7.107187e-03	9	
9.949800e-01	9.744314e-01	9.516665e-01	7.459597e-01	7.107187e-03	9	
9.563401e-01	9.097362e-01	9.343261e-01	7.028587e-01	7.057247e-03	11	
9.894920e-01	9.343157e-01	9.744578e-01	7.595861e-01	7.274611e-03	11	
9.667510e-01	7.847956e-01	9.658514e-01	8.490677e-01	6.595716e-03	8	
9.880801e-01	9.605858e-01	8.937008e-01	7.042566e-01	6.448532e-03	9	
9.087376e-01	7.566390e-01	9.691210e-01	8.320509e-01	6.095672e-03	10	
9.943928e-01	9.665987e-01	9.554625e-01	6.936151e-01	5.852059e-03	10	
9.810088e-01	8.973824e-01	9.704328e-01	7.725322e-01	5.630996e-03	10	
9.962171e-01	9.749854e-01	9.629856e-01	7.395622e-01	5.379703e-03	7	
8.544025e-01	6.266656e-01	9.916174e-01	9.759613e-01	5.347322e-03	10	
9.626669e-01	8.529122e-01	9.604266e-01	8.461634e-01	5.297965e-03	8	
9.265185e-01	8.028951e-01	8.858414e-01	5.819226e-01	5.478501e-03	8	
9.945516e-01	9.848055e-01	8.346943e-01	6.421829e-01	5.375077e-03	7	
9.818199e-01	9.113196e-01	9.585819e-01	8.219620e-01	5.472136e-03	8	
9.303816e-01	7.865523e-01	9.447225e-01	8.062741e-01	5.461207e-03	7	
9.442603e-01	8.153454e-01	9.824050e-01	9.626155e-01	5.417125e-03	9	
9.442603e-01	8.153454e-01	9.824050e-01	9.626155e-01	5.417125e-03	9	
9.387221e-01	6.711710e-01	9.928905e-01	9.610479e-01	5.178041e-03	10	
9.801666e-01	8.732909e-01	9.531141e-01	7.682672e-01	5.075674e-03	9	
9.801666e-01	8.732909e-01	9.531141e-01	7.682672e-01	5.075674e-03	9	
9.974184e-01	9.889469e-01	9.150303e-01	7.806572e-01	5.199165e-03	8	
9.484100e-01	6.488488e-01	9.992998e-01	9.924243e-01	5.372953e-03	7	
8.901453e-01	5.938999e-01	9.889394e-01	9.350205e-01	5.527789e-03	8	
9.441730e-01	8.864367e-01	7.684852e-01	6.217745e-01	5.771192e-03	9	
9.965808e-01	9.889762e-01	8.915513e-01	8.070571e-01	5.288662e-03	9	
9.675254e-01	7.627038e-01	9.821123e-01	8.356647e-01	5.656738e-03	11	
9.675254e-01	7.627038e-01	9.821123e-01	8.356647e-01	5.656738e-03	11	
9.872747e-01	8.756622e-01	9.494311e-01	6.217299e-01	5.823770e-03	11	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.480353e-01	7.297518e-01	9.917584e-01	9.447740e-01	5.694312e-03	10	
9.925037e-01	9.649598e-01	9.646506e-01	8.364127e-01	5.222224e-03	10	
8.206296e-01	5.885650e-01	9.910265e-01	9.798474e-01	5.142436e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.852230e-01	9.392098e-01	9.607599e-01	8.237540e-01	5.143268e-03	9	
9.985875e-01	9.937257e-01	9.517850e-01	8.109575e-01	4.927948e-03	8	
9.674358e-01	8.912980e-01	9.730010e-01	8.017523e-01	4.943935e-03	7	
9.092419e-01	7.155050e-01	9.767193e-01	9.290558e-01	5.017098e-03	8	
9.729369e-01	8.135562e-01	9.802380e-01	8.275770e-01	5.473620e-03	9	
