h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.977203e-01	9.853696e-01	9.937116e-01	9.771234e-01	4.857649e-03	12	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.972093e-01	9.824619e-01	9.932980e-01	9.580896e-01	4.707351e-03	11	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.986852e-01	9.547316e-01	9.980477e-01	9.438767e-01	4.705966e-03	10	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
9.956992e-01	9.739557e-01	9.901246e-01	9.069821e-01	4.513580e-03	9	
